512
 
0 P 48.8258098977968444 25.908728050908401 37.8217704545625679 -1
0 P 50.8881049175374827 24.6065117068896555 37.2729791965022557 -1
0 P 50.9829156028582346 24.3604158784595626 39.7590298350006606 -1
0 P 51.8947389152151857 26.4483730396524699 40.7881134759481085 -1
0 P 53.8782434578743903 25.9301225075562662 42.2188916261979301 -1
0 P 53.0366747737685316 23.7245831002934366 43.0419092887927732 -1
0 P 52.8442074948785319 22.5169267548299885 45.2223960458767351 -1
0 P 54.5007161428097433 21.3803819537995459 46.7104299885607688 -1
0 P 55.5069954326741026 23.6468618088284472 47.0274016868845308 -1
0 P 55.6082681375517325 23.4466788545304752 49.5173154653225112 -1
0 P 57.6296493912373293 24.8957385510835216 49.7707791176950707 -1
0 P 58.4181485431053673 25.6676736843033559 47.5274812690792743 -1
0 P 60.8579386154575133 25.8596916084636881 48.0379257025419903 -1
0 P 62.060897410647307 27.8040377565157932 49.0490677270026794 -1
0 P 64.0848236486590679 29.1769701848526637 48.530628598166345 -1
0 P 64.0897762098181829 29.7428756811870336 50.965731561360414 -1
1 P 52.7069923356864081 13.1651582125342088 10.3439832460872623 1
2 P 4.69998263484308421 56.6429562942471705 16.7267585763876738 1
3 P 33.15305599277211 53.7460590571407124 14.2836467466565864 1
4 P 10.4178771820190867 55.0849500743372573 39.8402113477418425 1
5 P 25.9504915181399838 16.3594706800977718 28.2891704758041485 1
6 P 30.9287350727727386 8.80826797295395991 4.88000780341639029 1
7 P 41.2276922650220214 7.25876618363065784 39.4940979223465405 1
8 P 43.8456134831817224 6.2127522844469496 22.4062774926153949 1
9 P 44.7829856693271253 8.84720620600199936 46.1993929725705215 1
10 P 44.6063981837360615 5.89800273214081017 16.2372517194020105 1
11 P 33.4926849154554986 28.7998518615365029 17.0581923790111958 1
12 P 17.8380314215772273 47.595037452848544 38.3224091267729392 1
13 P 50.8334025235351561 54.1906942138121863 43.2150632378383506 1
14 P 42.3822735595991773 36.6789209685925357 51.4004593759526998 1
15 P 38.7541989392890471 42.0768772825692281 49.9057563416094894 1
16 P 48.9188820280192473 8.73726485366749372 9.81856655095176833 1
17 P 48.8441941811223614 42.9803195639731683 53.1956884091057987 -1
17 P 48.5321671614551704 42.0225597529248489 55.4837739152305787 -1
17 P 46.2434555379168302 41.0886961058131277 55.1100122359700109 -1
17 P 47.5675548245165771 39.2036860344818123 54.138673927137539 -1
17 P 45.8122986672673065 37.4345490435834591 54.3367399006757594 -1
17 P 44.3601636573543914 35.514834398138305 53.6614624813519541 -1
17 P 44.2618243832325433 34.2389744682510155 51.5137868013496956 -1
