2.31	0	0.000443033	0
2.33	0	0.00177213	0
2.35	0.000738388	0.00206749	0
2.37	0.00310123	0	0
2.39	0	0.000738388	0
2.41	0	0.00324891	0
2.43	0.00339659	0	0
2.45	0	0.000147678	0
2.47	0.00206749	0.000443033	0
2.49	0.0013291	0.00118142	0
2.51	0	0.00251052	0
2.53	0.00147678	0.00118142	0
2.55	0.0103374	0.0026582	0
2.57	0	0.000886066	0
2.59	0	0.00162445	0
2.61	0.00900834	0.000886066	0
2.63	0	0.00118142	0
2.65	0.00236284	0.00118142	0
2.67	0	0.00191981	0
2.69	0	0.000886066	0
2.71	0.00103374	0.000886066	0
2.73	0	0.00324891	0
2.75	0.00191981	0	0
2.77	0	0.000738388	0
2.79	0.00413497	0.00221516	0
2.81	0	0	0
2.83	0	0	0
2.85	0	0.000738388	0
2.87	0.00369194	0.000886066	0
2.89	0.00886066	0.00103374	0
2.91	0	0.00118142	0
2.93	0	0	0
2.95	0.00841763	0.00280588	0
2.97	0.00206749	0.000147678	0
2.99	0	0.000886066	0
3.01	0	0.000443033	0
3.03	0	0.00118142	0
3.05	0	0.000147678	0
3.07	0	0.00221516	0
3.09	0	0.000886066	0
3.11	0.00191981	0.000738388	0
3.13	0.00206749	0.000147678	0
3.15	0	0.0013291	0
3.17	0	0.00162445	0
3.19	0.00310123	0.00280588	0
3.21	0	0.00383962	0
3.23	0.00118142	0.000738388	0
3.25	0.0013291	0.000295355	0
3.27	0	0.00177213	0
3.29	0	0.00118142	0
3.31	0.00177213	0.00103374	0
3.33	0	0.0013291	0
3.35	0	0	0
3.37	0	0	0
3.39	0.000886066	0.000295355	0
3.41	0.00177213	0.0039873	0
3.43	0	0.00251052	0
3.45	0.00339659	0.000295355	0
3.47	0	0.000147678	0
3.49	0	0.00251052	0
3.51	0	0.000738388	0
3.53	0	0.000738388	0
3.55	0	0.000886066	0
3.57	0	0	0
3.59	0	0.000147678	0
3.61	0	0.000738388	0
3.63	0	0.00147678	0
3.65	0.00738388	0.00295355	0
3.67	0	0.00103374	0
3.69	0	0.000443033	0
3.71	0	0.000147678	0
3.73	0.00664549	0.000147678	0
3.75	0.00413497	0.00516872	0
3.77	0.000738388	0.000738388	0
3.79	0.000147678	0.000443033	0
3.81	0.00206749	0.000295355	0
3.83	0	0.00324891	0
3.85	0.00191981	0.00443033	0
3.87	0.000295355	0.00103374	0
3.89	0.00118142	0.000295355	0
3.91	0.000443033	0	0
3.93	0	0	0
3.95	0	0.00177213	0
3.97	0.00413497	0.00191981	0
3.99	0.0129956	0.000443033	0
4.01	0	0.000443033	0
4.03	0.00191981	0	0
4.05	0.0013291	0.00177213	0
4.07	0	0	0
4.09	0.00605478	0.00310123	0
4.11	0.000147678	0.00118142	0
4.13	0.00694085	0.00118142	0
4.15	0.000295355	0	0
4.17	0	0.000443033	0
4.19	0	0.00206749	0
4.21	0.00590711	0.000147678	0
4.23	0.0026582	0.00103374	0
4.25	0.000738388	0.00118142	0
4.27	0	0	0
4.29	0.00251052	0.00472569	0
4.31	0	0.000147678	0
4.33	0.00487336	0.00191981	0
4.35	0	0	0
4.37	0.00413497	0	0
4.39	0.00383962	0	0
4.41	0	0	0
4.43	0	0.000738388	0
4.45	0	0.000443033	0
4.47	0	0.0039873	0
4.49	0	0	0
4.51	0.000590711	0.00103374	0
4.53	0.00280588	0.00546407	0
4.55	0	0.00354426	0
4.57	0.00103374	0.00546407	0
4.59	0	0	0
4.61	0.00191981	0.000147678	0
4.63	0	0.000147678	0
4.65	0.000738388	0.000295355	0
4.67	0	0	0
4.69	0.000295355	0.000738388	0
4.71	0	0.00191981	0
4.73	0.000443033	0	0
4.75	0	0.00103374	0
4.77	0	0.0013291	0
4.79	0.00191981	0.000738388	0
4.81	0.00206749	0	0
4.83	0.00516872	0.00472569	0
4.85	0.00915602	0.00251052	0
4.87	0	0	0
4.89	0.00103374	0.00103374	0
4.91	0	0	0
4.93	0	0.000886066	0
4.95	0	0.00206749	0
4.97	0.00930369	0.000147678	0
4.99	0	0.00191981	0
5.01	0.000738388	0.00162445	0
5.03	0	0	0
5.05	0.0013291	0.00103374	0
5.07	0	0	0
5.09	0.000147678	0.00428265	0
5.11	0.00413497	0.000295355	0
5.13	0	0.000147678	0
5.15	0	0.000886066	0
5.17	0.000738388	0.00103374	0
5.19	0	0.00191981	0
5.21	0	0	0
5.23	0	0.00162445	0
5.25	0.000295355	0.00280588	0
5.27	0	0	0
5.29	0.00177213	0.000738388	0
5.31	0.000738388	0	0
5.33	0.00841763	0	0
5.35	0.00191981	0.000886066	0
5.37	0.000147678	0.00206749	0
5.39	0.00339659	0	0
5.41	0.00679317	0	0
5.43	0	0.000590711	0
5.45	0.0013291	0.00324891	0
5.47	0.0013291	0.000147678	0
5.49	0	0.00177213	0
5.51	0.000147678	0.0053164	0
5.53	0	0	0
5.55	0	0.00251052	0
5.57	0.000295355	0.000443033	0
5.59	0	0	0
5.61	0.000738388	0.00221516	0
5.63	0.00664549	0.000738388	0
5.65	0.000738388	0	0
5.67	0.00605478	0.00369194	0
5.69	0.00413497	0.000886066	0
5.71	0.00649782	0.00457801	0
5.73	0.000738388	0.00177213	0
5.75	0	0.000886066	0
5.77	0	0.00413497	0
5.79	0.00487336	0.00236284	0
5.81	0.00206749	0.00162445	0
5.83	0	0.00162445	0
5.85	0	0.00103374	0
5.87	0	0.0026582	0
5.89	0	0.00147678	0
5.91	0.00679317	0.00162445	0
5.93	0.000295355	0.00147678	0
5.95	0.00649782	0.000590711	0
5.97	0.00664549	0	0
5.99	0	0.000147678	0
6.01	0	0.00177213	0
6.03	0	0.00738388	0
6.05	0.000886066	0.00147678	0
6.07	0	0	0
6.09	0	0.000738388	0
6.11	0	0.00280588	0
6.13	0	0.00251052	0
6.15	0.00191981	0.000295355	0
6.17	0	0.00221516	0
6.19	0	0.0013291	0
6.21	0	0.00103374	0
6.23	0.00502104	0.0013291	0
6.25	0.000738388	0.00310123	0
6.27	0.00753156	0	0
6.29	0	0.000886066	0
6.31	0	0.00191981	0
6.33	0.00516872	0.00206749	0
6.35	0.00664549	0.000738388	0
6.37	0.000443033	0.000443033	0
6.39	0.00694085	0.00118142	0
6.41	0.000147678	0.000590711	0
6.43	0.00974673	0.000590711	0
6.45	0.000147678	0.000443033	0
6.47	0.00797459	0.00546407	0
6.49	0.00723621	0	0
6.51	0.000147678	0.00162445	0
6.53	0	0	0
6.55	0.0026582	0.00177213	0
6.57	0.00738388	0.00147678	0
6.59	0.00620246	0.00236284	0
6.61	0.000738388	0.000886066	0
6.63	0.00797459	0	0
6.65	0	0.000738388	0
6.67	0	0.0013291	0
6.69	0.000147678	0.000590711	0
6.71	0.00974673	0.000738388	0
6.73	0.00457801	0.00177213	0
6.75	0	0.000590711	0
6.77	0.00472569	0.000443033	0
6.79	0.00620246	0.000443033	0
6.81	0.000590711	0	0
6.83	0.00310123	0.00147678	0
6.85	0.00324891	0	0
6.87	0	0.00162445	0
6.89	0.00221516	0.00103374	0
6.91	0.00103374	0.00103374	0
6.93	0.000738388	0.000738388	0
6.95	0.000295355	0	0
6.97	0.000738388	0.000590711	0
6.99	0.000443033	0	0
7.01	0.00236284	0.000295355	0
7.03	0	0.000738388	0
7.05	0.00620246	0.000295355	0
7.07	0.00162445	0	0
7.09	0.00694085	0.00162445	0
7.11	0.0115189	0.00369194	0
7.13	0.00162445	0.00118142	0
7.15	0.00191981	0.00118142	0
7.17	0.00177213	0.000295355	0
7.19	0.000886066	0.00295355	0
7.21	0.00103374	0.00324891	0
7.23	0	0.000147678	0
7.25	0	0.000147678	0
7.27	0.00191981	0.0013291	0
7.29	0.00369194	0.00694085	0
7.31	0.0085653	0.0039873	0
7.33	0.0013291	0	0
7.35	0	0.00118142	0
7.37	0.00206749	0.000147678	0
7.39	0.00413497	0	0
7.41	0	0.00310123	0
7.43	0.00177213	0.0013291	0
7.45	0	0.000590711	0
7.47	0	0.000443033	0
7.49	0.000738388	0.000443033	0
7.51	0.00620246	0.00635014	0
7.53	0.00886066	0.000590711	0
7.55	0.00886066	0	0
7.57	0.000738388	0.0013291	0
7.59	0.00177213	0.00177213	0
7.61	0.0085653	0.00118142	0
7.63	0.000738388	0.00103374	0
7.65	0.0026582	0.00339659	0
7.67	0.00487336	0.000590711	0
7.69	0	0.00103374	0
7.71	0.00812227	0	0
7.73	0.00664549	0.00206749	0
7.75	0	0.00103374	0
7.77	0	0.00147678	0
7.79	0.000295355	0.00369194	0
7.81	0.00649782	0.0013291	0
7.83	0.000295355	0.00280588	0
7.85	0.00561175	0.000295355	0
7.87	0.000147678	0.000295355	0
7.89	0.00649782	0.000738388	0
7.91	0.00369194	0.000295355	0
7.93	0	0.000443033	0
7.95	0.00413497	0.00118142	0
7.97	0.00635014	0	0
7.99	0.00162445	0.0026582	0
8.01	0.00457801	0.00118142	0
8.03	0.00664549	0.00635014	0
8.05	0	0.00369194	0
8.07	0.000738388	0	0
8.09	0	0.000295355	0
8.11	0.00428265	0.00118142	0
8.13	0.0013291	0.000147678	0
8.15	0	0.00339659	0
8.17	0.00206749	0.000443033	0
8.19	0.00782692	0.00177213	0
8.21	0.00782692	0.0026582	0
8.23	0	0	0
8.25	0.000443033	0.00310123	0
8.27	0	0.00546407	0
8.29	0	0.00118142	0
8.31	0	0.000590711	0
8.33	0	0.00118142	0
8.35	0	0.00191981	0
8.37	0.00620246	0.00487336	0
8.39	0.00191981	0.000738388	0
8.41	0	0.00118142	0
8.43	0	0.00280588	0
8.45	0.0026582	0.00221516	0
8.47	0	0.00236284	0
8.49	0	0.00191981	0
8.51	0.00649782	0.000295355	0
8.53	0	0.000590711	0
8.55	0.000590711	0.00162445	0
8.57	0	0.000147678	0
8.59	0.00723621	0	0
8.61	0	0.000886066	0
8.63	0.00177213	0.0026582	0
8.65	0	0.00118142	0
8.67	0.00561175	0	0
8.69	0	0	0
8.71	0	0.000886066	0
8.73	0	0.00103374	0
8.75	0	0.000886066	0
8.77	0.000886066	0.00428265	0
8.79	0	0.00221516	0
8.81	0	0.000147678	0
8.83	0.0039873	0.00147678	0
8.85	0.00664549	0.00221516	0
8.87	0.00251052	0.000886066	0
8.89	0.00413497	0.00206749	0
8.91	0	0	0
8.93	0	0	0
8.95	0	0	0
8.97	0.00206749	0.000295355	0
8.99	0	0.000738388	0
9.01	0.000738388	0.00221516	0
9.03	0.00295355	0.00221516	0
9.05	0.00324891	0	0
9.07	0	0.000886066	0
9.09	0.00649782	0.00324891	0
9.11	0.000738388	0.00295355	0
9.13	0	0	0
9.15	0	0.000443033	0
9.17	0.000147678	0.00354426	0
9.19	0.00191981	0	0
9.21	0	0.0013291	0
9.23	0	0.00221516	0
9.25	0.00280588	0.000295355	0
9.27	0.00147678	0.0039873	0
9.29	0.00147678	0.000886066	0
9.31	0.000590711	0.00177213	0
9.33	0.00369194	0.000443033	0
9.35	0.00191981	0.00191981	0
9.37	0.000590711	0.00236284	0
9.39	0.000886066	0.00280588	0
9.41	0.000147678	0	0
9.43	0.00753156	0.000147678	0
9.45	0	0.000738388	0
9.47	0.0013291	0.00177213	0
9.49	0	0.00206749	0
9.51	0	0.00620246	0
9.53	0	0.00236284	0
9.55	0.0013291	0.0013291	0
9.57	0.00383962	0.00413497	0
9.59	0	0.000590711	0
9.61	0	0.00118142	0
9.63	0	0.00118142	0
9.65	0.00118142	0	0
9.67	0	0.00118142	0
9.69	0	0.00487336	0
9.71	0.00147678	0	0
9.73	0	0	0
9.75	0	0	0
9.77	0	0.00295355	0
9.79	0	0.000295355	0
9.81	0	0.00457801	0
9.83	0.0026582	0.00103374	0
9.85	0.0026582	0.000147678	0
9.87	0	0.00310123	0
9.89	0.000738388	0.00191981	0
9.91	0.00191981	0.000590711	0
9.93	0.0013291	0	0
9.95	0	0.00280588	0
9.97	0	0.000147678	0
9.99	0.00191981	0.00457801	0
10.01	0	0.00251052	0
10.03	0	0.00162445	0
10.05	0	0.00103374	0
10.07	0.00177213	0.00103374	0
10.09	0.00251052	0.00295355	0
10.11	0.000886066	0.000590711	0
10.13	0.00118142	0	0
10.15	0	0.00354426	0
10.17	0.00162445	0	0
10.19	0.00162445	0	0
10.21	0	0.00354426	0
10.23	0.000443033	0.00147678	0
10.25	0.00162445	0.00177213	0
10.27	0.000590711	0.000443033	0
10.29	0.000738388	0.00428265	0
10.31	0.00620246	0.00147678	0
10.33	0	0.00221516	0
10.35	0	0.000886066	0
10.37	0	0	0
10.39	0	0.000295355	0
10.41	0.000147678	0.000738388	0
10.43	0	0	0
10.45	0.000590711	0.00502104	0
10.47	0	0.00413497	0
10.49	0	0	0
10.51	0.000147678	0.00295355	0
10.53	0.00310123	0.00191981	0
10.55	0	0.00162445	0
10.57	0	0.00118142	0
10.59	0.00797459	0.00635014	0
10.61	0	0.00206749	0
10.63	0	0.000295355	0
10.65	0.0180167	0.000738388	0
10.67	0	0.00147678	0
10.69	0	0.000590711	0
10.71	0	0.00428265	0
10.73	0	0.0013291	0
10.75	0	0	0
10.77	0	0.000590711	0
10.79	0	0.000886066	0
10.81	0	0.00177213	0
10.83	0	0.00280588	0
10.85	0.000738388	0.000147678	0
10.87	0	0.00103374	0
10.89	0	0.000295355	0
10.91	0	0.00103374	0
10.93	0	0.000295355	0
10.95	0	0.00147678	0
10.97	0	0.000147678	0
10.99	0	0.00575943	0
11.01	0	0.00147678	0
11.03	0	0.000590711	0
11.05	0	0.00177213	0
11.07	0	0	0
11.09	0	0.0026582	0
11.11	0	0	0
11.13	0.00383962	0.00339659	0
11.15	0	0.000295355	0
11.17	0.00191981	0.00118142	0
11.19	0	0.00118142	0
11.21	0.00324891	0.000590711	0
11.23	0.00147678	0.0013291	0
11.25	0	0	0
11.27	0.00162445	0.00339659	0
11.29	0.00206749	0	0
11.31	0	0.00339659	0
11.33	0	0.000738388	0
11.35	0.00561175	0.000295355	0
11.37	0	0.00561175	0
11.39	0	0.000738388	0
11.41	0	0.000295355	0
11.43	0	0.00103374	0
11.45	0	0.000886066	0
11.47	0.00383962	0.00221516	0
11.49	0.00310123	0.00103374	0
11.51	0.000590711	0.00118142	0
11.53	0.000147678	0.000590711	0
11.55	0.00221516	0.000590711	0
11.57	0	0	0
11.59	0.000738388	0.00162445	0
11.61	0.000590711	0.00295355	0
11.63	0.00191981	0.000147678	0
11.65	0	0.00383962	0
11.67	0.00310123	0.000738388	0
11.69	0.00546407	0.000147678	0
11.71	0.00974673	0.00177213	0
11.73	0.00162445	0.00206749	0
11.75	0	0.00103374	0
11.77	0.00280588	0	0
11.79	0	0.000295355	0
11.81	0.00575943	0.00251052	0
11.83	0.000147678	0	0
11.85	0	0.00103374	0
11.87	0.00383962	0.000295355	0
11.89	0	0.000147678	0
11.91	0.000738388	0.00502104	0
11.93	0.00147678	0.00118142	0
11.95	0	0.000147678	0
11.97	0	0.000443033	0
11.99	0	0.00162445	0
12.01	0	0.000295355	0
12.03	0.00339659	0.00162445	0
12.05	0.00413497	0.00103374	0
12.07	0	0.0013291	0
12.09	0.00103374	0.0013291	0
12.11	0	0.000147678	0
12.13	0.00221516	0.00147678	0
12.15	0.00177213	0.000738388	0
12.17	0.000295355	0.00103374	0
12.19	0.00221516	0.00147678	0
12.21	0	0.00103374	0
12.23	0.00191981	0.000147678	0
12.25	0	0.00103374	0
12.27	0	0.00118142	0
12.29	0.0013291	0.000147678	0
12.31	0.00236284	0.00206749	0
12.33	0	0.000443033	0
12.35	0	0.000295355	0
12.37	0	0.00280588	0
12.39	0	0.0085653	0
12.41	0.00236284	0.00103374	0
12.43	0.000590711	0	0
12.45	0.000738388	0.00191981	0
12.47	0.00162445	0.00206749	0
12.49	0.00753156	0.00147678	0
12.51	0.000147678	0.0026582	0
12.53	0	0	0
12.55	0.00251052	0.000886066	0
12.57	0	0.000295355	0
12.59	0.00443033	0.000590711	0
12.61	0.00708853	0	0
12.63	0.00295355	0.00324891	0
12.65	0.00310123	0.000590711	0
12.67	0	0.000886066	0
12.69	0	0.0026582	0
12.71	0.00797459	0.00103374	0
12.73	0	0.000590711	0
12.75	0.00620246	0.000295355	0
12.77	0.0039873	0.000147678	0
12.79	0.000443033	0.00236284	0
12.81	0	0.00339659	0
12.83	0	0.00324891	0
12.85	0.00295355	0.00191981	0
12.87	0.00339659	0	0
12.89	0	0.0026582	0
12.91	0.00324891	0.00251052	0
12.93	0.0127003	0.00221516	0
12.95	0	0.00221516	0
12.97	0	0.000295355	0
12.99	0.000886066	0.000295355	0
13.01	0.000590711	0.00324891	0
13.03	0	0	0
13.05	0.000147678	0.000443033	0
13.07	0	0.000295355	0
13.09	0	0.000443033	0
13.11	0.000590711	0.00221516	0
13.13	0	0.000443033	0
13.15	0.00339659	0.00103374	0
13.17	0.00295355	0.00103374	0
13.19	0.00147678	0.000147678	0
13.21	0.000147678	0.00369194	0
13.23	0	0.0013291	0
13.25	0	0.00443033	0
13.27	0.00575943	0.000147678	0
13.29	0	0.000590711	0
13.31	0	0.000886066	0
13.33	0.00502104	0.000443033	0
13.35	0.0026582	0.000295355	0
13.37	0.000147678	0.000147678	0
13.39	0.00413497	0.000147678	0
13.41	0.00339659	0.000443033	0
13.43	0	0.000590711	0
13.45	0	0.00177213	0
13.47	0	0.000738388	0
13.49	0	0.000886066	0
13.51	0.00428265	0.000590711	0
13.53	0.00590711	0.000886066	0
13.55	0	0.00147678	0
13.57	0	0	0
13.59	0.000443033	0.000590711	0
13.61	0.00177213	0.0053164	0
13.63	0	0	0
13.65	0.0013291	0.00236284	0
13.67	0.00251052	0.000295355	0
13.69	0.00191981	0.000886066	0
13.71	0.000147678	0.000295355	0
13.73	0	0	0
13.75	0.00443033	0.000886066	0
13.77	0.0053164	0.00457801	0
13.79	0.000590711	0	0
13.81	0.000590711	0.00516872	0
13.83	0.0039873	0.00103374	0
13.85	0	0.00162445	0
13.87	0.00383962	0.00103374	0
13.89	0	0.00236284	0
13.91	0.00502104	0.00280588	0
13.93	0.00310123	0.00118142	0
13.95	0.00649782	0.000886066	0
13.97	0.00561175	0.00177213	0
13.99	0	0.00118142	0
14.01	0	0.000295355	0
14.03	0	0.000886066	0
14.05	0	0.00221516	0
14.07	0.00428265	0.00295355	0
14.09	0	0.00191981	0
14.11	0	0.00177213	0
14.13	0.00561175	0.00191981	0
14.15	0.00605478	0.00103374	0
14.17	0.00354426	0.000295355	0
14.19	0.000738388	0.00118142	0
14.21	0	0.000886066	0
14.23	0.0026582	0.00162445	0
14.25	0.00236284	0.000443033	0
14.27	0	0.000443033	0
14.29	0.000147678	0.000738388	0
14.31	0.000590711	0.00177213	0
14.33	0.00177213	0.00339659	0
14.35	0.000886066	0.000295355	0
14.37	0.00324891	0.000590711	0
14.39	0.00147678	0.00324891	0
14.41	0.00945137	0.0039873	0
14.43	0.00206749	0.00443033	0
14.45	0.00383962	0.00118142	0
14.47	0.00383962	0.000295355	0
14.49	0	0	0
14.51	0.00428265	0.00103374	0
14.53	0.00206749	0.00280588	0
14.55	0.000147678	0.00103374	0
14.57	0.00767924	0.00191981	0
14.59	0.000147678	0.00310123	0
14.61	0.00502104	0.000295355	0
14.63	0.00251052	0.00310123	0
14.65	0.00310123	0	0
14.67	0.0115189	0.000590711	0
14.69	0.000147678	0.00280588	0
14.71	0.00221516	0	0
14.73	0.00251052	0.000443033	0
14.75	0.00369194	0.000738388	0
14.77	0	0.00103374	0
14.79	0	0.00177213	0
14.81	0	0	0
14.83	0	0.00221516	0
14.85	0	0.00280588	0
14.87	0.00162445	0.00147678	0
14.89	0.00236284	0.00118142	0
14.91	0.00118142	0.00339659	0
14.93	0.00162445	0.000295355	0
14.95	0.00236284	0.000738388	0
14.97	0.00383962	0	0
14.99	0	0.000443033	0
15.01	0.00162445	0.00295355	0
15.03	0.00620246	0.00324891	0
15.05	0	0.00664549	0
15.07	0.000886066	0.000295355	0
15.09	0.00428265	0.00561175	0
15.11	0.00339659	0.000738388	0
15.13	0	0	0
15.15	0.00236284	0.0026582	0
15.17	0.00575943	0.00147678	0
15.19	0	0.00118142	0
15.21	0.00251052	0.000590711	0
15.23	0.00162445	0.00191981	0
15.25	0.00502104	0.00221516	0
15.27	0	0	0
15.29	0.000147678	0.00191981	0
15.31	0.00664549	0.000443033	0
15.33	0	0.000738388	0
15.35	0.00221516	0.0013291	0
15.37	0.00413497	0.000590711	0
15.39	0.000147678	0.00236284	0
15.41	0	0.000738388	0
15.43	0.00236284	0.000147678	0
15.45	0	0.00103374	0
15.47	0.00162445	0.00177213	0
15.49	0.00147678	0.00354426	0
15.51	0.00723621	0.000295355	0
15.53	0.00753156	0.0013291	0
15.55	0.00177213	0.0026582	0
15.57	0.00812227	0.00413497	0
15.59	0.00502104	0	0
15.61	0.00295355	0.000886066	0
15.63	0	0.00369194	0
15.65	0.00339659	0.00162445	0
15.67	0	0.000443033	0
15.69	0.000443033	0	0
15.71	0	0	0
15.73	0.0026582	0.00162445	0
15.75	0	0.00472569	0
15.77	0	0	0
15.79	0.000886066	0.00118142	0
15.81	0.000147678	0.0026582	0
15.83	0.00177213	0.000738388	0
15.85	0.00428265	0	0
15.87	0	0	0
15.89	0.00251052	0.0026582	0
15.91	0.00280588	0.000443033	0
15.93	0	0.00118142	0
15.95	0	0.000590711	0
15.97	0.00472569	0.00103374	0
15.99	0.000443033	0.00280588	0
16.01	0	0.00147678	0
16.03	0.00383962	0.00206749	0
16.05	0	0.000886066	0
16.07	0	0.000886066	0
16.09	0.000295355	0.00236284	0
16.11	0	0.00443033	0
16.13	0.00206749	0	0
16.15	0.00620246	0.000738388	0
16.17	0	0.00206749	0
16.19	0	0.00206749	0
16.21	0.000886066	0.0026582	0
16.23	0	0.00649782	0
16.25	0	0.00310123	0
16.27	0.000886066	0.000295355	0
16.29	0	0	0
16.31	0.00206749	0.00103374	0
16.33	0	0	0
16.35	0	0.000295355	0
16.37	0	0.00177213	0
16.39	0	0.000295355	0
16.41	0	0	0
16.43	0	0.00118142	0
16.45	0	0.00206749	0
16.47	0	0	0
16.49	0.00162445	0	0
16.51	0	0.00103374	0
16.53	0	0.000147678	0
16.55	0	0.0026582	0
16.57	0	0.00103374	0
16.59	0	0.0013291	0
16.61	0.00147678	0.000147678	0
16.63	0	0	0
16.65	0	0.000295355	0
16.67	0	0.000295355	0
16.69	0.0026582	0.00236284	0
16.71	0.00295355	0.00221516	0
16.73	0	0.000738388	0
16.75	0.00605478	0.00191981	0
16.77	0.00324891	0.000295355	0
16.79	0	0	0
16.81	0	0.00236284	0
16.83	0	0.000738388	0
16.85	0	0	0
16.87	0	0	0
16.89	0	0	0
16.91	0.000443033	0.000147678	0
16.93	0.00546407	0.000886066	0
16.95	0	0	0
16.97	0.00251052	0.00280588	0
16.99	0.00177213	0.00502104	0
17.01	0	0.00502104	0
17.03	0.0026582	0.000147678	0
17.05	0.00118142	0.000886066	0
17.07	0.0085653	0.00103374	0
17.09	0.00251052	0.000886066	0
17.11	0	0.000738388	0
17.13	0	0.000738388	0
17.15	0	0.000443033	0
17.17	0	0.000590711	0
17.19	0	0.000443033	0
17.21	0.00118142	0	0
17.23	0	0.00546407	0
17.25	0	0.000590711	0
17.27	0.00428265	0.000590711	0
17.29	0	0.00767924	0
17.31	0.000738388	0.000886066	0
17.33	0	0.00339659	0
17.35	0.00221516	0	0
17.37	0	0.00310123	0
17.39	0	0.000147678	0
17.41	0	0.000738388	0
17.43	0.00502104	0.00162445	0
17.45	0.00413497	0.000886066	0
17.47	0	0.00206749	0
17.49	0.00310123	0.000886066	0
17.51	0	0.00191981	0
17.53	0	0.0013291	0
17.55	0	0.000590711	0
17.57	0	0	0
17.59	0.000147678	0.00177213	0
17.61	0.000443033	0.00118142	0
17.63	0	0.00177213	0
17.65	0	0.0013291	0
17.67	0	0.000147678	0
17.69	0.00251052	0.00191981	0
17.71	0.000295355	0.000147678	0
17.73	0	0.00782692	0
17.75	0	0.00103374	0
17.77	0	0.00118142	0
17.79	0.00620246	0.00103374	0
17.81	0	0.000738388	0
17.83	0	0.000443033	0
17.85	0	0	0
17.87	0	0.000738388	0
17.89	0	0.000738388	0
17.91	0	0.000147678	0
17.93	0	0.00191981	0
17.95	0	0.000147678	0
17.97	0	0.000590711	0
17.99	0	0.00118142	0
18.01	0	0	0
18.03	0	0.00118142	0
18.05	0	0	0
18.07	0	0.000295355	0
18.09	0.00443033	0.00147678	0
18.11	0	0.000886066	0
18.13	0.00443033	0.000147678	0
18.15	0.000886066	0.00103374	0
18.17	0	0.000738388	0
18.19	0.0026582	0.00162445	0
18.21	0.00502104	0.00177213	0
18.23	0	0.000147678	0
